,id,name_en,rarity,type,gender,slot_1,slot_2,slot_3,defense_base,defense_max,defense_augment_max,defense_fire,defense_water,defense_thunder,defense_ice,defense_dragon,base_name_en,item1_name,item1_qty,item2_name,item2_qty,item3_name,item3_qty,item4_name,item4_qty,base_name_en,skill1_name,skill1_level,skill2_name,skill2_level
113,119,Death Stench Brain,4,head,both,0,0,0,32,56,76,3,2,-2,3,-4,Death Stench Brain,Sinister Cloth,1,Warped Bone,1.0,Monster Bone+,2.0,Sharp Claw,3.0,Death Stench Brain,Resuscitate,1.0,None,None
114,120,Death Stench Muscle,4,chest,both,0,0,0,32,56,76,3,2,-2,3,-4,Death Stench Muscle,Sinister Cloth,1,Coral Bone,2.0,Sturdy Bone,2.0,Monster Fluid,2.0,Death Stench Muscle,Fortify,1.0,None,None
115,121,Death Stench Grip,4,arms,both,0,0,0,32,56,76,3,2,-2,3,-4,Death Stench Grip,Sinister Cloth,1,Warped Bone,3.0,Sturdy Bone,6.0,Lightcrystal,1.0,Death Stench Grip,Focus,1.0,None,None
116,122,Death Stench Bowels,4,waist,both,0,0,0,32,56,76,3,2,-2,3,-4,Death Stench Bowels,Sinister Cloth,1,Warped Bone,1.0,Sturdy Bone,2.0,Monster Fluid,2.0,Death Stench Bowels,Dragon Attack,1.0,None,None
117,123,Death Stench Heel,4,legs,both,0,0,0,32,56,76,3,2,-2,3,-4,Death Stench Heel,Sinister Cloth,1,Coral Bone,3.0,Monster Bone+,4.0,Lightcrystal,1.0,Death Stench Heel,Handicraft,1.0,None,None
118,124,Brigade Lobos,4,head,both,0,0,0,28,52,72,1,0,2,0,2,Brigade Lobos,Pinnacle Coin,2,Pukei Coin,2.0,Kulu Coin,2.0,Commendation,1.0,Brigade Lobos,Recovery Speed,1.0,None,None
119,125,Brigade Suit,4,chest,both,0,0,0,28,52,72,1,0,2,0,2,Brigade Suit,Pinnacle Coin,3,Pukei Coin,2.0,Rathian Coin,4.0,Lightcrystal,1.0,Brigade Suit,Divine Blessing,1.0,None,None
120,126,Brigade Vambraces,4,arms,both,0,0,0,28,52,72,1,0,2,0,2,Brigade Vambraces,Pinnacle Coin,2,Pukei Coin,2.0,Kulu Coin,2.0,Commendation,1.0,Brigade Vambraces,Heavy Artillery,1.0,None,None
121,127,Brigade Coil,4,waist,both,0,0,0,28,52,72,1,0,2,0,2,Brigade Coil,Pinnacle Coin,2,Pukei Coin,2.0,Kulu Coin,2.0,Commendation,1.0,Brigade Coil,Geologist,1.0,None,None
122,128,Brigade Boots,4,legs,both,0,0,0,28,52,72,1,0,2,0,2,Brigade Boots,Pinnacle Coin,3,Kulu Coin,2.0,Rathian Coin,4.0,Lightcrystal,1.0,Brigade Boots,Scholar,1.0,None,None
123,129,Legiana Helm,4,head,both,0,0,0,30,54,74,-1,2,-3,3,0,Legiana Helm,Legiana Scale,2,Legiana Hide,1.0,Legiana Claw,1.0,Shamos Scale,2.0,Legiana Helm,Divine Blessing,1.0,None,None
124,130,Legiana Mail,4,chest,both,0,0,0,30,54,74,-1,2,-3,3,0,Legiana Mail,Legiana Hide,3,Legiana Claw,2.0,Legiana Webbing,2.0,Legiana Plate,1.0,Legiana Mail,Evade Window,1.0,None,None
125,131,Legiana Vambraces,4,arms,both,0,0,0,30,54,74,-1,2,-3,3,0,Legiana Vambraces,Legiana Hide,2,Legiana Scale,2.0,Legiana Tail Webbing,1.0,Frost Sac,1.0,Legiana Vambraces,Airborne,1.0,None,None
126,132,Legiana Coil,4,waist,both,0,0,0,30,54,74,-1,2,-3,3,0,Legiana Coil,Legiana Hide,2,Legiana Scale,2.0,Frost Sac,1.0,Shamos Hide,2.0,Legiana Coil,Ice Attack,1.0,None,None
127,133,Legiana Greaves,4,legs,both,0,0,0,30,54,74,-1,2,-3,3,0,Legiana Greaves,Legiana Scale,2,Legiana Hide,1.0,Legiana Claw,1.0,Dragonite Ore,2.0,Legiana Greaves,Ice Resistance,1.0,None,None
128,134,Odogaron Helm,4,head,both,0,0,0,30,54,74,2,2,-2,-3,0,Odogaron Helm,Odogaron Scale,2,Odogaron Sinew,1.0,Odogaron Claw,1.0,Warped Bone,1.0,Odogaron Helm,Bleeding Resistance,1.0,None,None
129,135,Odogaron Mail,4,chest,both,0,0,0,30,54,74,2,2,-2,-3,0,Odogaron Mail,Odogaron Sinew,2,Odogaron Scale,2.0,Odogaron Fang,1.0,Hornetaur Shell,3.0,Odogaron Mail,Speed Sharpening,1.0,None,None
130,136,Odogaron Vambraces,4,arms,both,0,0,0,30,54,74,2,2,-2,-3,0,Odogaron Vambraces,Odogaron Sinew,2,Odogaron Scale,2.0,Odogaron Tail,1.0,Hornetaur Wing,2.0,Odogaron Vambraces,Constitution,1.0,None,None
131,137,Odogaron Coil,4,waist,both,0,0,0,30,54,74,2,2,-2,-3,0,Odogaron Coil,Odogaron Sinew,3,Odogaron Claw,2.0,Odogaron Fang,2.0,Odogaron Plate,1.0,Odogaron Coil,Critical Eye,1.0,None,None
132,138,Odogaron Greaves,4,legs,both,0,0,0,30,54,74,2,2,-2,-3,0,Odogaron Greaves,Odogaron Scale,2,Odogaron Sinew,1.0,Odogaron Claw,1.0,Dragonite Ore,2.0,Odogaron Greaves,Quick Sheath,1.0,None,None
133,139,Rathalos Helm,4,head,both,0,0,0,30,54,74,3,1,-2,1,-3,Rathalos Helm,Rathalos Scale,2,Rathalos Shell,2.0,Rath Wingtalon,2.0,Rathalos Marrow,1.0,Rathalos Helm,Attack Boost,1.0,None,None
134,140,Rathalos Mail,4,chest,both,0,0,0,30,54,74,3,1,-2,1,-3,Rathalos Mail,Rathalos Scale,2,Rathalos Shell,4.0,Rathalos Webbing,2.0,Rathalos Plate,1.0,Rathalos Mail,Weakness Exploit,1.0,None,None
135,141,Rathalos Vambraces,4,arms,both,0,0,0,30,54,74,3,1,-2,1,-3,Rathalos Vambraces,Rathalos Shell,2,Rathalos Webbing,1.0,Flame Sac,2.0,Monster Bone+,2.0,Rathalos Vambraces,Fire Resistance,1.0,None,None
136,142,Rathalos Coil,4,waist,both,0,0,0,30,54,74,3,1,-2,1,-3,Rathalos Coil,Rathalos Scale,2,Rathalos Shell,2.0,Rathalos Webbing,1.0,Monster Bone+,3.0,Rathalos Coil,Fire Attack,1.0,None,None
137,143,Rathalos Greaves,4,legs,both,0,0,0,30,54,74,3,1,-2,1,-3,Rathalos Greaves,Rathalos Shell,3,Rathalos Scale,2.0,Rath Wingtalon,2.0,Rathalos Tail,1.0,Rathalos Greaves,Jump Master,1.0,None,None
138,144,Diablos Helm,4,head,both,0,0,0,32,56,76,3,-2,0,-3,2,Diablos Helm,Diablos Ridge,3,Diablos Fang,2.0,Twisted Horn,1.0,Diablos Marrow,1.0,Diablos Helm,Critical Draw,1.0,None,None
139,145,Diablos Mail,4,chest,both,0,0,0,32,56,76,3,-2,0,-3,2,Diablos Mail,Diablos Shell,2,Diablos Ridge,1.0,Twisted Horn,2.0,Monster Bone+,3.0,Diablos Mail,Slugger,1.0,None,None
140,146,Diablos Vambraces,4,arms,both,0,0,0,32,56,76,3,-2,0,-3,2,Diablos Vambraces,Diablos Ridge,2,Diablos Shell,2.0,Diablos Tailcase,1.0,Lightcrystal,1.0,Diablos Vambraces,Heroics,1.0,None,None
141,147,Diablos Coil,4,waist,both,0,0,0,32,56,76,3,-2,0,-3,2,Diablos Coil,Diablos Shell,2,Diablos Ridge,1.0,Diablos Fang,1.0,Monster Bone L,2.0,Diablos Coil,Marathon Runner,1.0,None,None
142,148,Diablos Greaves,4,legs,both,0,0,0,32,56,76,3,-2,0,-3,2,Diablos Greaves,Diablos Ridge,2,Diablos Shell,2.0,Twisted Horn,1.0,Monster Bone+,3.0,Diablos Greaves,Tremor Resistance,1.0,None,None
143,149,Kirin Horn,4,head,both,0,0,0,34,58,78,-3,-2,4,-2,2,Kirin Horn,Kirin Hide,2,Kirin Tail,2.0,Kirin Thunderhorn,3.0,Lightcrystal,1.0,Kirin Horn,Marathon Runner,1.0,None,None
144,150,Kirin Jacket,4,chest,both,0,0,0,34,58,78,-3,-2,4,-2,2,Kirin Jacket,Kirin Hide,2,Kirin Mane,2.0,Coral Crystal,4.0,Coral Bone,2.0,Kirin Jacket,Divine Blessing,1.0,None,None
145,151,Kirin Longarms,4,arms,both,0,0,0,34,58,78,-3,-2,4,-2,2,Kirin Longarms,Kirin Hide,3,Kirin Mane,2.0,Paolumu Shell,2.0,Lightcrystal,1.0,Kirin Longarms,Blight Resistance,1.0,None,None
146,152,Kirin Hoop,4,waist,both,0,0,0,34,58,78,-3,-2,4,-2,2,Kirin Hoop,Kirin Hide,2,Kirin Thunderhorn,1.0,Kirin Tail,1.0,Electro Sac,1.0,Kirin Hoop,Thunder Attack,1.0,None,None
147,153,Kirin Leg Guards,4,legs,both,0,0,0,34,58,78,-3,-2,4,-2,2,Kirin Leg Guards,Kirin Hide,2,Kirin Thunderhorn,1.0,Paolumu Shell,2.0,None,None,Kirin Leg Guards,Thunder Resistance,1.0,None,None
148,154,Blossom Headgear,3,head,both,0,0,0,18,46,70,1,1,4,1,1,Blossom Headgear,Spring Blossom Ticket,1,Earth Crystal,1.0,None,None,None,None,Blossom Headgear,Honey Hunter,1.0,None,None
149,155,Blossom Vest,3,chest,both,0,0,0,18,46,70,1,1,4,1,1,Blossom Vest,Spring Blossom Ticket,1,Earth Crystal,3.0,None,None,None,None,Blossom Vest,Quick Sheath,1.0,None,None
150,156,Blossom Cuffs,3,arms,both,0,0,0,18,46,70,1,1,4,1,1,Blossom Cuffs,Spring Blossom Ticket,1,Earth Crystal,1.0,None,None,None,None,Blossom Cuffs,Paralysis Resistance,1.0,None,None
151,157,Blossom Coat,3,waist,both,0,0,0,18,46,70,1,1,4,1,1,Blossom Coat,Spring Blossom Ticket,1,Earth Crystal,1.0,None,None,None,None,Blossom Coat,Scoutfly Range Up,1.0,None,None
152,158,Blossom Boots,3,legs,both,0,0,0,18,46,70,1,1,4,1,1,Blossom Boots,Spring Blossom Ticket,1,Earth Crystal,2.0,None,None,None,None,Blossom Boots,Recovery Speed,1.0,None,None
153,743,Diver's Mask,3,head,both,0,0,0,22,50,74,1,4,1,1,1,Diver's Mask,Summer Twilight Ticket,1,Coral Crystal,1.0,None,None,None,None,Diver's Mask,Marathon Runner,1.0,None,None
154,744,Diver's Suit,3,chest,both,0,0,0,22,50,74,1,4,1,1,1,Diver's Suit,Summer Twilight Ticket,1,Coral Crystal,1.0,None,None,None,None,Diver's Suit,Critical Eye,1.0,None,None
155,745,Diver's Braces,3,arms,both,0,0,0,22,50,74,1,4,1,1,1,Diver's Braces,Summer Twilight Ticket,1,Coral Crystal,1.0,None,None,None,None,Diver's Braces,Quick Sheath,1.0,None,None
156,746,Diver's Belt,3,waist,both,0,0,0,22,50,74,1,4,1,1,1,Diver's Belt,Summer Twilight Ticket,1,Coral Crystal,1.0,None,None,None,None,Diver's Belt,Aquatic/Polar Mobility,1.0,None,None
157,747,Diver's Boots,3,legs,both,0,0,0,22,50,74,1,4,1,1,1,Diver's Boots,Summer Twilight Ticket,1,Coral Crystal,1.0,None,None,None,None,Diver's Boots,Hunger Resistance,1.0,None,None
158,693,Harvest Flor,3,head,both,0,0,0,26,54,78,4,1,1,1,1,Harvest Flor,Autumn Harvest Ticket,1,Sturdy Bone,1.0,None,None,None,None,Harvest Flor,Focus,1.0,None,None
159,694,Harvest Tronco,3,chest,both,0,0,0,26,54,78,4,1,1,1,1,Harvest Tronco,Autumn Harvest Ticket,1,Sturdy Bone,1.0,None,None,None,None,Harvest Tronco,Tremor Resistance,1.0,None,None
160,695,Harvest Trama,3,arms,both,0,0,0,26,54,78,4,1,1,1,1,Harvest Trama,Autumn Harvest Ticket,1,Sturdy Bone,1.0,None,None,None,None,Harvest Trama,Resentment,1.0,None,None
161,696,Harvest Hoja,3,waist,both,0,0,0,26,54,78,4,1,1,1,1,Harvest Hoja,Autumn Harvest Ticket,1,Sturdy Bone,1.0,None,None,None,None,Harvest Hoja,Constitution,1.0,None,None
162,697,Harvest Raiz,3,legs,both,0,0,0,26,54,78,4,1,1,1,1,Harvest Raiz,Autumn Harvest Ticket,1,Sturdy Bone,1.0,None,None,None,None,Harvest Raiz,Mushroomancer,1.0,None,None
163,698,Orion Cap,4,head,both,0,0,0,30,54,74,1,1,1,4,1,Orion Cap,Winter Star Ticket,1,Monster Bone+,1.0,None,None,None,None,Orion Cap,Recovery Up,1.0,None,None
164,699,Orion Vest,4,chest,both,0,0,0,30,54,74,1,1,1,4,1,Orion Vest,Winter Star Ticket,1,Monster Bone+,2.0,None,None,None,None,Orion Vest,Flinch Free,1.0,None,None
165,700,Orion Vambraces,4,arms,both,0,0,0,30,54,74,1,1,1,4,1,Orion Vambraces,Winter Star Ticket,1,Monster Bone+,1.0,None,None,None,None,Orion Vambraces,Windproof,1.0,None,None
166,701,Orion Coat,4,waist,both,0,0,0,30,54,74,1,1,1,4,1,Orion Coat,Winter Star Ticket,1,Monster Bone+,1.0,None,None,None,None,Orion Coat,Health Boost,1.0,None,None
167,702,Orion Boots,4,legs,both,0,0,0,30,54,74,1,1,1,4,1,Orion Boots,Winter Star Ticket,1,Monster Bone+,2.0,None,None,None,None,Orion Boots,Heroics,1.0,None,None
168,728,Gala Suit Top Hat,4,head,both,0,0,0,34,58,78,1,1,1,1,4,Gala Suit Top Hat,Appreciation Ticket,1,Monster Bone+,3.0,None,None,None,None,Gala Suit Top Hat,Critical Boost,1.0,None,None
169,729,Gala Suit Jacket,4,chest,both,0,0,0,34,58,78,1,1,1,1,4,Gala Suit Jacket,Appreciation Ticket,1,Monster Bone+,2.0,None,None,None,None,Gala Suit Jacket,Critical Draw,1.0,None,None
170,730,Gala Suit Cuffs,4,arms,both,0,0,0,34,58,78,1,1,1,1,4,Gala Suit Cuffs,Appreciation Ticket,1,Monster Bone+,1.0,None,None,None,None,Gala Suit Cuffs,Maximum Might,1.0,None,None
171,731,Gala Suit Tail,4,waist,both,0,0,0,34,58,78,1,1,1,1,4,Gala Suit Tail,Appreciation Ticket,1,Monster Bone+,1.0,None,None,None,None,Gala Suit Tail,Slinger Capacity,1.0,None,None
172,727,Gala Suit Slacks,4,legs,both,0,0,0,34,58,78,1,1,1,1,4,Gala Suit Slacks,Appreciation Ticket,1,Monster Bone+,1.0,None,None,None,None,Gala Suit Slacks,Divine Blessing,1.0,None,None
173,73,Butterfly Vertex,3,head,male,0,0,0,22,50,74,-1,-1,2,0,2,Butterfly Vertex,Spring Insect Field Guide,1,Great Hornfly,1.0,Vespoid Shell,1.0,Monster Fluid,1.0,Butterfly Vertex,Stun Resistance,1.0,None,None
174,74,Butterfly Thorax,3,chest,male,0,0,0,22,50,74,-1,-1,2,0,2,Butterfly Thorax,Spring Insect Field Guide,1,Great Hornfly,1.0,Vespoid Wing,1.0,Monster Fluid,1.0,Butterfly Thorax,Health Boost,1.0,None,None
175,75,Butterfly Brachia,3,arms,male,0,0,0,22,50,74,-1,-1,2,0,2,Butterfly Brachia,Spring Insect Field Guide,1,Great Hornfly,1.0,Vespoid Shell,1.0,Monster Fluid,1.0,Butterfly Brachia,Critical Eye,1.0,None,None
176,76,Butterfly Elytra,3,waist,male,0,0,0,22,50,74,-1,-1,2,0,2,Butterfly Elytra,Spring Insect Field Guide,1,Great Hornfly,1.0,Vespoid Wing,1.0,Monster Fluid,1.0,Butterfly Elytra,Defense Boost,1.0,None,None
177,77,Butterfly Crura,3,legs,male,0,0,0,22,50,74,-1,-1,2,0,2,Butterfly Crura,Spring Insect Field Guide,1,Great Hornfly,1.0,Vespoid Shell,1.0,Monster Fluid,1.0,Butterfly Crura,Marathon Runner,1.0,None,None
178,159,Leather Headgear α,5,head,both,0,0,0,32,54,70,2,0,0,0,0,Leather Headgear α,Carbalite Ore,3,High-quality Pelt,1.0,None,None,None,None,Leather Headgear α,Hunger Resistance,2.0,None,None
179,160,Leather Mail α,5,chest,both,0,0,0,32,54,70,2,0,0,0,0,Leather Mail α,Carbalite Ore,2,High-quality Pelt,1.0,None,None,None,None,Leather Mail α,Fire Resistance,1.0,None,None
180,161,Leather Gloves α,5,arms,both,0,0,0,32,54,70,2,0,0,0,0,Leather Gloves α,Carbalite Ore,2,High-quality Pelt,1.0,None,None,None,None,Leather Gloves α,Recovery Speed,1.0,None,None
181,162,Leather Belt α,5,waist,both,0,0,0,32,54,70,2,0,0,0,0,Leather Belt α,Carbalite Ore,2,High-quality Pelt,1.0,None,None,None,None,Leather Belt α,Stamina Surge,1.0,None,None
182,163,Leather Trousers α,5,legs,both,0,0,0,32,54,70,2,0,0,0,0,Leather Trousers α,Carbalite Ore,2,High-quality Pelt,1.0,None,None,None,None,Leather Trousers α,Cliffhanger,1.0,None,None
183,164,Leather Headgear β,5,head,both,1,0,0,32,54,70,2,0,0,0,0,Leather Headgear β,Carbalite Ore,3,High-quality Pelt,1.0,None,None,None,None,Leather Headgear β,Hunger Resistance,1.0,None,None
184,165,Leather Mail β,5,chest,both,1,0,0,32,54,70,2,0,0,0,0,Leather Mail β,Carbalite Ore,2,High-quality Pelt,1.0,None,None,None,None,Leather Mail β,None,None,None,None
185,166,Leather Gloves β,5,arms,both,1,0,0,32,54,70,2,0,0,0,0,Leather Gloves β,Carbalite Ore,2,High-quality Pelt,1.0,None,None,None,None,Leather Gloves β,None,None,None,None
186,167,Leather Belt β,5,waist,both,1,0,0,32,54,70,2,0,0,0,0,Leather Belt β,Carbalite Ore,2,High-quality Pelt,1.0,None,None,None,None,Leather Belt β,None,None,None,None
187,168,Leather Trousers β,5,legs,both,1,0,0,32,54,70,2,0,0,0,0,Leather Trousers β,Carbalite Ore,2,High-quality Pelt,1.0,None,None,None,None,Leather Trousers β,None,None,None,None
188,169,Chainmail Headgear α,5,head,both,0,0,0,32,54,70,0,2,0,0,0,Chainmail Headgear α,Carbalite Ore,3,Dragonite Ore,2.0,None,None,None,None,Chainmail Headgear α,Master Gatherer,1.0,Guard,1.0
189,170,Chainmail Armor α,5,chest,both,0,0,0,32,54,70,0,2,0,0,0,Chainmail Armor α,Carbalite Ore,2,Dragonite Ore,2.0,None,None,None,None,Chainmail Armor α,Water Resistance,1.0,None,None
190,171,Chainmail Gloves α,5,arms,both,0,0,0,32,54,70,0,2,0,0,0,Chainmail Gloves α,Carbalite Ore,2,Dragonite Ore,2.0,None,None,None,None,Chainmail Gloves α,Recovery Speed,1.0,None,None
191,172,Chainmail Belt α,5,waist,both,0,0,0,32,54,70,0,2,0,0,0,Chainmail Belt α,Carbalite Ore,2,Dragonite Ore,2.0,None,None,None,None,Chainmail Belt α,Quick Sheath,1.0,None,None
192,173,Chainmail Trousers α,5,legs,both,0,0,0,32,54,70,0,2,0,0,0,Chainmail Trousers α,Carbalite Ore,2,Dragonite Ore,2.0,None,None,None,None,Chainmail Trousers α,Recovery Up,1.0,None,None
193,174,Chainmail Headgear β,5,head,both,1,0,0,32,54,70,0,2,0,0,0,Chainmail Headgear β,Carbalite Ore,3,Dragonite Ore,2.0,None,None,None,None,Chainmail Headgear β,Master Gatherer,1.0,None,None
194,175,Chainmail Armor β,5,chest,both,1,0,0,32,54,70,0,2,0,0,0,Chainmail Armor β,Carbalite Ore,2,Dragonite Ore,2.0,None,None,None,None,Chainmail Armor β,None,None,None,None
195,176,Chainmail Gloves β,5,arms,both,1,0,0,32,54,70,0,2,0,0,0,Chainmail Gloves β,Carbalite Ore,2,Dragonite Ore,2.0,None,None,None,None,Chainmail Gloves β,None,None,None,None
196,177,Chainmail Belt β,5,waist,both,1,0,0,32,54,70,0,2,0,0,0,Chainmail Belt β,Carbalite Ore,2,Dragonite Ore,2.0,None,None,None,None,Chainmail Belt β,None,None,None,None
197,178,Chainmail Trousers β,5,legs,both,1,0,0,32,54,70,0,2,0,0,0,Chainmail Trousers β,Carbalite Ore,2,Dragonite Ore,2.0,None,None,None,None,Chainmail Trousers β,None,None,None,None
198,179,Hunter's Headgear α,5,head,both,0,0,0,36,58,74,2,2,0,0,0,Hunter's Headgear α,Jagras Hide+,3,Jagras Scale+,4.0,None,None,None,None,Hunter's Headgear α,Scoutfly Range Up,1.0,Scholar,1.0
199,180,Hunter's Mail α,5,chest,both,0,0,0,36,58,74,2,2,0,0,0,Hunter's Mail α,Jagras Hide+,3,Quality Bone,4.0,None,None,None,None,Hunter's Mail α,Slinger Capacity,2.0,None,None
200,181,Hunter's Vambraces α,5,arms,both,0,0,0,36,58,74,2,2,0,0,0,Hunter's Vambraces α,Jagras Hide+,2,Jagras Scale+,4.0,None,None,None,None,Hunter's Vambraces α,Stealth,2.0,None,None
201,182,Hunter's Coil α,5,waist,both,0,0,0,36,58,74,2,2,0,0,0,Hunter's Coil α,Jagras Hide+,2,Quality Bone,3.0,None,None,None,None,Hunter's Coil α,Master Gatherer,1.0,Stealth,1.0
202,183,Hunter's Greaves α,5,legs,both,0,0,0,36,58,74,2,2,0,0,0,Hunter's Greaves α,Jagras Hide+,2,Quality Bone,3.0,None,None,None,None,Hunter's Greaves α,Scenthound,1.0,Slinger Capacity,1.0
203,184,Hunter's Headgear β,5,head,both,1,0,0,36,58,74,2,2,0,0,0,Hunter's Headgear β,Jagras Hide+,3,Jagras Scale+,4.0,None,None,None,None,Hunter's Headgear β,Scoutfly Range Up,1.0,None,None
204,185,Hunter's Mail β,5,chest,both,1,0,0,36,58,74,2,2,0,0,0,Hunter's Mail β,Jagras Hide+,3,Quality Bone,4.0,None,None,None,None,Hunter's Mail β,Slinger Capacity,1.0,None,None
205,186,Hunter's Vambraces β,5,arms,both,1,0,0,36,58,74,2,2,0,0,0,Hunter's Vambraces β,Jagras Hide+,2,Jagras Scale+,4.0,None,None,None,None,Hunter's Vambraces β,Stealth,1.0,None,None
206,187,Hunter's Coil β,5,waist,both,1,0,0,36,58,74,2,2,0,0,0,Hunter's Coil β,Jagras Hide+,2,Quality Bone,3.0,None,None,None,None,Hunter's Coil β,Master Gatherer,1.0,None,None
207,188,Hunter's Greaves β,5,legs,both,1,0,0,36,58,74,2,2,0,0,0,Hunter's Greaves β,Jagras Hide+,2,Quality Bone,3.0,None,None,None,None,Hunter's Greaves β,Scenthound,1.0,None,None
208,189,Bone Helm α,5,head,both,0,0,0,36,58,74,2,0,2,0,2,Bone Helm α,Quality Bone,3,Monster Bone+,2.0,Warped Bone,2.0,None,None,Bone Helm α,Health Boost,1.0,Entomologist,1.0
209,190,Bone Mail α,5,chest,both,0,0,0,36,58,74,2,0,2,0,2,Bone Mail α,Quality Bone,2,Monster Bone+,2.0,Monster Bone L,3.0,None,None,Bone Mail α,Attack Boost,2.0,None,None
210,191,Bone Vambraces α,5,arms,both,0,0,0,36,58,74,2,0,2,0,2,Bone Vambraces α,Quality Bone,3,Monster Bone+,2.0,Coral Bone,2.0,None,None,Bone Vambraces α,Slugger,1.0,Attack Boost,1.0
211,192,Bone Coil α,5,waist,both,0,0,0,36,58,74,2,0,2,0,2,Bone Coil α,Quality Bone,2,Monster Bone+,2.0,Ancient Bone,3.0,None,None,Bone Coil α,Horn Maestro,1.0,Master Fisher,1.0
212,193,Bone Greaves α,5,legs,both,0,0,0,36,58,74,2,0,2,0,2,Bone Greaves α,Quality Bone,2,Monster Bone+,2.0,Boulder Bone,3.0,None,None,Bone Greaves α,Entomologist,2.0,None,None
213,194,Bone Helm β,5,head,both,1,0,0,36,58,74,2,0,2,0,2,Bone Helm β,Quality Bone,3,Monster Bone+,2.0,Warped Bone,2.0,None,None,Bone Helm β,Health Boost,1.0,None,None
214,195,Bone Mail β,5,chest,both,1,0,0,36,58,74,2,0,2,0,2,Bone Mail β,Quality Bone,2,Monster Bone+,2.0,Monster Bone L,3.0,None,None,Bone Mail β,Attack Boost,1.0,None,None
215,196,Bone Vambraces β,5,arms,both,1,0,0,36,58,74,2,0,2,0,2,Bone Vambraces β,Quality Bone,3,Monster Bone+,2.0,Coral Bone,2.0,None,None,Bone Vambraces β,Slugger,1.0,None,None
216,197,Bone Coil β,5,waist,both,1,0,0,36,58,74,2,0,2,0,2,Bone Coil β,Quality Bone,2,Monster Bone+,2.0,Ancient Bone,3.0,None,None,Bone Coil β,Horn Maestro,1.0,None,None
217,198,Bone Greaves β,5,legs,both,1,0,0,36,58,74,2,0,2,0,2,Bone Greaves β,Quality Bone,2,Monster Bone+,2.0,Boulder Bone,3.0,None,None,Bone Greaves β,Entomologist,1.0,None,None
218,199,Alloy Helm α,5,head,both,0,0,0,36,58,74,-2,0,-2,-2,0,Alloy Helm α,Carbalite Ore,3,Dragonite Ore,6.0,Dragonvein Crystal,3.0,Machalite Ore,5.0,Alloy Helm α,Windproof,1.0,Defense Boost,1.0
219,200,Alloy Mail α,5,chest,both,0,0,0,36,58,74,-2,0,-2,-2,0,Alloy Mail α,Carbalite Ore,2,Dragonite Ore,4.0,Coral Crystal,4.0,Machalite Ore,5.0,Alloy Mail α,Water Resistance,2.0,None,None
220,201,Alloy Vambraces α,5,arms,both,0,0,0,36,58,74,-2,0,-2,-2,0,Alloy Vambraces α,Carbalite Ore,2,Dragonite Ore,4.0,Earth Crystal,4.0,Machalite Ore,5.0,Alloy Vambraces α,Defense Boost,1.0,Speed Sharpening,1.0
221,202,Alloy Coil α,5,waist,both,0,0,0,36,58,74,-2,0,-2,-2,0,Alloy Coil α,Carbalite Ore,3,Dragonite Ore,6.0,Dragonvein Crystal,3.0,Machalite Ore,5.0,Alloy Coil α,Poison Resistance,1.0,Water Resistance,1.0
222,203,Alloy Greaves α,5,legs,both,0,0,0,36,58,74,-2,0,-2,-2,0,Alloy Greaves α,Carbalite Ore,2,Dragonite Ore,4.0,Lightcrystal,1.0,Machalite Ore,5.0,Alloy Greaves α,Speed Sharpening,2.0,None,None
223,204,Alloy Helm β,5,head,both,1,0,0,36,58,74,-2,0,-2,-2,0,Alloy Helm β,Carbalite Ore,3,Dragonite Ore,6.0,Dragonvein Crystal,3.0,Machalite Ore,5.0,Alloy Helm β,Windproof,1.0,None,None
224,205,Alloy Mail β,5,chest,both,1,0,0,36,58,74,-2,0,-2,-2,0,Alloy Mail β,Carbalite Ore,2,Dragonite Ore,4.0,Coral Crystal,4.0,Machalite Ore,5.0,Alloy Mail β,Water Resistance,1.0,None,None
225,206,Alloy Vambraces β,5,arms,both,1,0,0,36,58,74,-2,0,-2,-2,0,Alloy Vambraces β,Carbalite Ore,2,Dragonite Ore,4.0,Earth Crystal,4.0,Machalite Ore,5.0,Alloy Vambraces β,Defense Boost,1.0,None,None
226,207,Alloy Coil β,5,waist,both,1,0,0,36,58,74,-2,0,-2,-2,0,Alloy Coil β,Carbalite Ore,3,Dragonite Ore,6.0,Dragonvein Crystal,3.0,Machalite Ore,5.0,Alloy Coil β,Poison Resistance,1.0,None,None
227,208,Alloy Greaves β,5,legs,both,1,0,0,36,58,74,-2,0,-2,-2,0,Alloy Greaves β,Carbalite Ore,2,Dragonite Ore,4.0,Lightcrystal,1.0,Machalite Ore,5.0,Alloy Greaves β,Speed Sharpening,1.0,None,None
228,209,King Beetle Vertex α,5,head,male,0,0,0,42,64,80,-1,-1,2,0,2,King Beetle Vertex α,Great Hornfly,1,Carbalite Ore,2.0,Monster Broth,2.0,Inferno Sac,3.0,King Beetle Vertex α,Evade Window,2.0,Botanist,1.0
229,210,King Beetle Thorax α,5,chest,male,0,0,0,42,64,80,-1,-1,2,0,2,King Beetle Thorax α,Great Hornfly,1,Dragonvein Crystal,2.0,Hornetaur Carapace,3.0,Toxin Sac,2.0,King Beetle Thorax α,Quick Sheath,2.0,Botanist,1.0
